Unit ,Plot,Species,myc.species.type,myc.legacy.type,Num.,Tag ID,Prox
14,7,NYSY,AM,EcM,3,14_7 NYSY_3,Center
14,7,NYSY,AM,EcM,4,14_7 NYSY_4,Center
14,7,NYSY,AM,EcM,5,14_7 NYSY_5,Edge
14,7,NYSY,AM,EcM,6,14_7 NYSY_6,Edge
14,7,NYSY,AM,EcM,7,14_7 NYSY_7,Center
14,7,NYSY,AM,EcM,8,14_7 NYSY_8,Edge
14,7,NYSY,AM,EcM,9,14_7 NYSY_9,Edge
14,7,NYSY,AM,EcM,10,14_7 NYSY_10,n/a
14,7,NYSY,AM,EcM,11,14_7 NYSY_11,n/a
14,7,NYSY,AM,EcM,12,14_7 NYSY_12,n/a
14,7,NYSY,AM,EcM,13,14_7 NYSY_13,Center
14,7,NYSY,AM,EcM,14,14_7 NYSY_14,Edge
14,7,NYSY,AM,EcM,15,14_7 NYSY_15,Center
14,7,NYSY,AM,EcM,16,14_7 NYSY_16,Center
14,7,NYSY,AM,EcM,17,14_7 NYSY_17,Center
14,7,NYSY,AM,EcM,18,14_7 NYSY_18,Center
14,7,NYSY,AM,EcM,19,14_7 NYSY_19,n/a
14,7,NYSY,AM,EcM,20,14_7 NYSY_20,Center
14,7,PRSE,AM,EcM,1,14_7 PRSE_1,Center
14,7,PRSE,AM,EcM,2,14_7 PRSE_2,Center
14,7,PRSE,AM,EcM,3,14_7 PRSE_3,Center
14,7,PRSE,AM,EcM,4,14_7 PRSE_4,n/a
14,7,PRSE,AM,EcM,5,14_7 PRSE_5,Center
14,7,PRSE,AM,EcM,6,14_7 PRSE_6,n/a
14,7,PRSE,AM,EcM,7,14_7 PRSE_7,Edge
14,7,PRSE,AM,EcM,8,14_7 PRSE_8,Center
14,7,PRSE,AM,EcM,9,14_7 PRSE_9,Edge
14,7,PRSE,AM,EcM,10,14_7 PRSE_10,Center
14,7,PRSE,AM,EcM,11,14_7 PRSE_11,n/a
14,7,PRSE,AM,EcM,12,14_7 PRSE_12,Center
14,7,PRSE,AM,EcM,13,14_7 PRSE_13,n/a
14,7,PRSE,AM,EcM,14,14_7 PRSE_14,Center
14,7,PRSE,AM,EcM,15,14_7 PRSE_15,Center
14,7,PRSE,AM,EcM,16,14_7 PRSE_16,n/a
14,7,PRSE,AM,EcM,17,14_7 PRSE_17,Edge
14,7,PRSE,AM,EcM,18,14_7 PRSE_18,Center
14,7,PRSE,AM,EcM,19,14_7 PRSE_19,Center
14,7,PRSE,AM,EcM,20,14_7 PRSE_20,Center
14,7,BELE,EcM,EcM,1,14_7 BELE_1,n/a
14,7,BELE,EcM,EcM,2,14_7 BELE_2,n/a
14,7,BELE,EcM,EcM,3,14_7 BELE_3,Center
14,7,BELE,EcM,EcM,4,14_7 BELE_4,Edge
14,7,BELE,EcM,EcM,5,14_7 BELE_5,Center
14,7,BELE,EcM,EcM,6,14_7 BELE_6,Edge
14,7,BELE,EcM,EcM,7,14_7 BELE_7,Edge
14,7,BELE,EcM,EcM,8,14_7 BELE_8,n/a
14,7,BELE,EcM,EcM,9,14_7 BELE_9,n/a
14,7,BELE,EcM,EcM,10,14_7 BELE_10,Edge
14,7,BELE,EcM,EcM,11,14_7 BELE_11,Edge
14,7,BELE,EcM,EcM,12,14_7 BELE_12,Edge
14,7,BELE,EcM,EcM,13,14_7 BELE_13,n/a
14,7,BELE,EcM,EcM,14,14_7 BELE_14,n/a
14,7,BELE,EcM,EcM,15,14_7 BELE_15,Center
14,7,BELE,EcM,EcM,16,14_7 BELE_16,Edge
14,7,BELE,EcM,EcM,17,14_7 BELE_17,Center
14,7,BELE,EcM,EcM,18,14_7 BELE_18,Edge
14,7,BELE,EcM,EcM,19,14_7 BELE_19,Edge
14,7,BELE,EcM,EcM,20,14_7 BELE_20,Center
14,7,CACO,EcM,EcM,1,14_7 CACO_1,Center
14,7,CACO,EcM,EcM,2,14_7 CACO_2,Center
14,7,CACO,EcM,EcM,3,14_7 CACO_3,Edge
14,7,CACO,EcM,EcM,4,14_7 CACO_4,n/a
14,7,CACO,EcM,EcM,5,14_7 CACO_5,Center
14,7,CACO,EcM,EcM,6,14_7 CACO_6,Edge
14,7,CACO,EcM,EcM,7,14_7 CACO_7,Edge
14,7,CACO,EcM,EcM,8,14_7 CACO_8,Edge
14,7,CACO,EcM,EcM,9,14_7 CACO_9,n/a
14,7,CACO,EcM,EcM,10,14_7 CACO_10,n/a
14,7,CACO,EcM,EcM,11,14_7 CACO_11,Center
14,7,CACO,EcM,EcM,12,14_7 CACO_12,Edge
14,7,CACO,EcM,EcM,13,14_7 CACO_13,n/a
14,7,CACO,EcM,EcM,14,14_7 CACO_14,Center
14,7,CACO,EcM,EcM,15,14_7 CACO_15,Center
14,7,CACO,EcM,EcM,16,14_7 CACO_16,Edge
14,7,CACO,EcM,EcM,17,14_7 CACO_17,Center
14,7,CACO,EcM,EcM,18,14_7 CACO_18,Center
14,7,CACO,EcM,EcM,19,14_7 CACO_19,Edge
14,7,CACO,EcM,EcM,20,14_7 CACO_20,Edge
14,7,QURU,EcM,EcM,1,14_7 QURU_1,Edge
14,7,QURU,EcM,EcM,2,14_7 QURU_2,n/a
14,7,QURU,EcM,EcM,3,14_7 QURU_3,Edge
14,7,QURU,EcM,EcM,4,14_7 QURU_4,Edge
14,7,QURU,EcM,EcM,5,14_7 QURU_5,Center
14,7,QURU,EcM,EcM,6,14_7 QURU_6,n/a
14,7,QURU,EcM,EcM,7,14_7 QURU_7,Edge
14,7,QURU,EcM,EcM,8,14_7 QURU_8,n/a
14,7,QURU,EcM,EcM,9,14_7 QURU_9,Center
14,7,QURU,EcM,EcM,10,14_7 QURU_10,n/a
14,7,QURU,EcM,EcM,11,14_7 QURU_11,Edge
14,7,QURU,EcM,EcM,12,14_7 QURU_12,Center
14,7,QURU,EcM,EcM,13,14_7 QURU_13,Edge
14,7,QURU,EcM,EcM,14,14_7 QURU_14,Center
14,7,QURU,EcM,EcM,15,14_7 QURU_15,Center
14,7,QURU,EcM,EcM,16,14_7 QURU_16,n/a
14,7,QURU,EcM,EcM,17,14_7 QURU_17,Edge
14,7,QURU,EcM,EcM,18,14_7 QURU_18,n/a
14,7,QURU,EcM,EcM,19,14_7 QURU_19,Edge
14,7,QURU,EcM,EcM,20,14_7 QURU_20,Center
14,7,TIAM,EcM,EcM,1,14_7 TIAM_1,Edge
14,7,TIAM,EcM,EcM,2,14_7 TIAM_2,Edge
14,7,TIAM,EcM,EcM,3,14_7 TIAM_3,Edge
14,7,TIAM,EcM,EcM,4,14_7 TIAM_4,Edge
14,7,TIAM,EcM,EcM,5,14_7 TIAM_5,Edge
14,7,TIAM,EcM,EcM,6,14_7 TIAM_6,Edge
14,7,TIAM,EcM,EcM,7,14_7 TIAM_7,Edge
14,7,TIAM,EcM,EcM,8,14_7 TIAM_8,Center
14,7,TIAM,EcM,EcM,9,14_7 TIAM_9,n/a
14,7,TIAM,EcM,EcM,10,14_7 TIAM_10,Center
14,7,TIAM,EcM,EcM,11,14_7 TIAM_11,Center
14,7,TIAM,EcM,EcM,12,14_7 TIAM_12,Edge
14,7,TIAM,EcM,EcM,13,14_7 TIAM_13,Center
14,7,TIAM,EcM,EcM,14,14_7 TIAM_14,Edge
14,7,TIAM,EcM,EcM,15,14_7 TIAM_15,Center
14,7,TIAM,EcM,EcM,16,14_7 TIAM_16,Center
14,7,TIAM,EcM,EcM,17,14_7 TIAM_17,n/a
14,7,TIAM,EcM,EcM,18,14_7 TIAM_18,Edge
14,7,TIAM,EcM,EcM,19,14_7 TIAM_19,n/a
14,7,TIAM,EcM,EcM,20,14_7 TIAM_20,n/a
