Unit,Plot,Species,myc.species.type,myc.legacy.type,Num.,Tag ID,Prox,Moisture
14,6,NYSY,AM,EcM,2,14_6 NYSY_2,Edge,12.2
14,6,NYSY,AM,EcM,3,14_6 NYSY_3,Edge,30.2
14,6,NYSY,AM,EcM,5,14_6 NYSY_5,Center,24.9
14,6,NYSY,AM,EcM,6,14_6 NYSY_6,Center,41.2
14,6,NYSY,AM,EcM,8,14_6 NYSY_8,Edge,51.3
14,6,NYSY,AM,EcM,9,14_6 NYSY_9,Edge,38.5
14,6,NYSY,AM,EcM,10,14_6 NYSY_10,Edge,24.7
14,6,NYSY,AM,EcM,11,14_6 NYSY_11,Edge,18.3
14,6,NYSY,AM,EcM,12,14_6 NYSY_12,Center,25.7
14,6,NYSY,AM,EcM,13,14_6 NYSY_13,Edge,46.6
14,6,NYSY,AM,EcM,14,14_6 NYSY_14,Edge,41
14,6,NYSY,AM,EcM,15,14_6 NYSY_15,Edge,30.3
14,6,NYSY,AM,EcM,16,14_6 NYSY_16,Edge,53.6
14,6,NYSY,AM,EcM,17,14_6 NYSY_17,Center,39.5
14,6,NYSY,AM,EcM,18,14_6 NYSY_18,Center,24.1
14,6,NYSY,AM,EcM,20,14_6 NYSY_20,Edge,29.2
14,6,PRSE,AM,EcM,1,14_6 PRSE_1,Center,25.5
14,6,PRSE,AM,EcM,4,14_6 PRSE_4,Edge,31.7
14,6,PRSE,AM,EcM,5,14_6 PRSE_5,Edge,32.5
14,6,PRSE,AM,EcM,6,14_6 PRSE_6,Edge,20
14,6,PRSE,AM,EcM,7,14_6 PRSE_7,Edge,49
14,6,PRSE,AM,EcM,8,14_6 PRSE_8,Center,31.6
14,6,PRSE,AM,EcM,9,14_6 PRSE_9,Center,18
14,6,PRSE,AM,EcM,10,14_6 PRSE_10,Center,34.7
14,6,PRSE,AM,EcM,11,14_6 PRSE_11,Edge,25.7
14,6,PRSE,AM,EcM,12,14_6 PRSE_12,Edge,31.8
14,6,PRSE,AM,EcM,13,14_6 PRSE_13,Edge,16.9
14,6,PRSE,AM,EcM,16,14_6 PRSE_16,Edge,48.6
14,6,PRSE,AM,EcM,17,14_6 PRSE_17,Edge,52.8
14,6,PRSE,AM,EcM,19,14_6 PRSE_19,Edge,32.8
14,6,PRSE,AM,EcM,20,14_6 PRSE_20,Edge,40.3
14,6,BELE,EcM,EcM,1,14_6 BELE_1,Center,53.8
14,6,BELE,EcM,EcM,2,14_6 BELE_2,Center,27.5
14,6,BELE,EcM,EcM,3,14_6 BELE_3,Edge,20.9
14,6,BELE,EcM,EcM,4,14_6 BELE_4,Center,30.2
14,6,BELE,EcM,EcM,6,14_6 BELE_6,Edge,54.3
14,6,BELE,EcM,EcM,7,14_6 BELE_7,Center,32.2
14,6,BELE,EcM,EcM,8,14_6 BELE_8,Edge,31.3
14,6,BELE,EcM,EcM,10,14_6 BELE_10,Edge,29
14,6,BELE,EcM,EcM,11,14_6 BELE_11,Center,46.6
14,6,BELE,EcM,EcM,12,14_6 BELE_12,Center,35
14,6,BELE,EcM,EcM,13,14_6 BELE_13,Edge,29.3
14,6,BELE,EcM,EcM,14,14_6 BELE_14,Edge,30
14,6,BELE,EcM,EcM,15,14_6 BELE_15,Edge,31.7
14,6,BELE,EcM,EcM,16,14_6 BELE_16,Edge,31.9
14,6,BELE,EcM,EcM,17,14_6 BELE_17,Center,20.9
14,6,BELE,EcM,EcM,18,14_6 BELE_18,Edge,30.4
14,6,BELE,EcM,EcM,19,14_6 BELE_19,Edge,31.5
14,6,BELE,EcM,EcM,20,14_6 BELE_20,Edge,13.2
14,6,CACO,EcM,EcM,1,14_6 CACO_1,Center,34.6
14,6,CACO,EcM,EcM,3,14_6 CACO_3,Edge,30.8
14,6,CACO,EcM,EcM,4,14_6 CACO_4,Edge,36.3
14,6,CACO,EcM,EcM,5,14_6 CACO_5,Center,39.8
14,6,CACO,EcM,EcM,6,14_6 CACO_6,Center,29.3
14,6,CACO,EcM,EcM,7,14_6 CACO_7,Edge,27.1
14,6,CACO,EcM,EcM,8,14_6 CACO_8,Edge,23
14,6,CACO,EcM,EcM,9,14_6 CACO_9,Center,29.2
14,6,CACO,EcM,EcM,10,14_6 CACO_10,Edge,28.2
14,6,CACO,EcM,EcM,11,14_6 CACO_11,Edge,21
14,6,CACO,EcM,EcM,12,14_6 CACO_12,Edge,39.5
14,6,CACO,EcM,EcM,13,14_6 CACO_13,Edge,39.8
14,6,CACO,EcM,EcM,15,14_6 CACO_15,Center,25.1
14,6,CACO,EcM,EcM,17,14_6 CACO_17,Center,19.7
14,6,CACO,EcM,EcM,18,14_6 CACO_18,Center,32.2
14,6,CACO,EcM,EcM,19,14_6 CACO_19,Edge,26.3
14,6,CACO,EcM,EcM,20,14_6 CACO_20,Edge,41.3
14,6,QURU,EcM,EcM,2,14_6 QURU_2,Edge,14.6
14,6,QURU,EcM,EcM,4,14_6 QURU_4,Edge,30.7
14,6,QURU,EcM,EcM,5,14_6 QURU_5,Edge,31.1
14,6,QURU,EcM,EcM,6,14_6 QURU_6,Center,25.5
14,6,QURU,EcM,EcM,7,14_6 QURU_7,Edge,26.9
14,6,QURU,EcM,EcM,8,14_6 QURU_8,Center,35.3
14,6,QURU,EcM,EcM,9,14_6 QURU_9,Edge,32.1
14,6,QURU,EcM,EcM,10,14_6 QURU_10,Edge,28.5
14,6,QURU,EcM,EcM,11,14_6 QURU_11,Edge,33.8
14,6,QURU,EcM,EcM,12,14_6 QURU_12,Center,29.9
14,6,QURU,EcM,EcM,14,14_6 QURU_14,Edge,30
14,6,QURU,EcM,EcM,15,14_6 QURU_15,Center,17.9
14,6,QURU,EcM,EcM,17,14_6 QURU_17,Edge,23.8
14,6,QURU,EcM,EcM,18,14_6 QURU_18,Edge,18.4
14,6,QURU,EcM,EcM,19,14_6 QURU_19,Center,31.8
14,6,TIAM,EcM,EcM,1,14_6 TIAM_1,Edge,30.1
14,6,TIAM,EcM,EcM,3,14_6 TIAM_3,Edge,37.4
14,6,TIAM,EcM,EcM,4,14_6 TIAM_4,Center,31.8
14,6,TIAM,EcM,EcM,5,14_6 TIAM_5,Edge,34.8
14,6,TIAM,EcM,EcM,6,14_6 TIAM_6,Center,28.9
14,6,TIAM,EcM,EcM,7,14_6 TIAM_7,Center,22.5
14,6,TIAM,EcM,EcM,8,14_6 TIAM_8,Edge,54.4
14,6,TIAM,EcM,EcM,9,14_6 TIAM_9,Center,43.5
14,6,TIAM,EcM,EcM,10,14_6 TIAM_10,Center,25.8
14,6,TIAM,EcM,EcM,11,14_6 TIAM_11,Edge,22.3
14,6,TIAM,EcM,EcM,13,14_6 TIAM_13,Center,22.4
14,6,TIAM,EcM,EcM,15,14_6 TIAM_15,Edge,33.3
14,6,TIAM,EcM,EcM,17,14_6 TIAM_17,Center,50.8
14,6,TIAM,EcM,EcM,18,14_6 TIAM_18,Edge,32.9
14,6,TIAM,EcM,EcM,20,14_6 TIAM_20,Center,29.9
14,7,ACRU,AM,EcM,1,14_7 ACRU_1,Edge,21.9
14,7,ACRU,AM,EcM,3,14_7 ACRU_3,Edge,29.8
14,7,ACRU,AM,EcM,4,14_7 ACRU_4,Edge,26.4
14,7,ACRU,AM,EcM,6,14_7 ACRU_6,Edge,17.3
14,7,ACRU,AM,EcM,7,14_7 ACRU_7,Center,42.1
14,7,ACRU,AM,EcM,8,14_7 ACRU_8,Center,23.7
14,7,ACRU,AM,EcM,12,14_7 ACRU_12,Edge,12.5
14,7,ACRU,AM,EcM,13,14_7 ACRU_13,Edge,10.6
14,7,ACRU,AM,EcM,14,14_7 ACRU_14,Edge,26
14,7,ACRU,AM,EcM,15,14_7 ACRU_15,Edge,24.2
14,7,ACRU,AM,EcM,16,14_7 ACRU_16,Edge,20
14,7,ACRU,AM,EcM,17,14_7 ACRU_17,Center,29.6
14,7,ACRU,AM,EcM,18,14_7 ACRU_18,Center,29.9
14,7,ACRU,AM,EcM,20,14_7 ACRU_20,Center,15.7
14,7,ACSA,AM,EcM,1,14_7 ACSA_1,Center,19.9
14,7,ACSA,AM,EcM,2,14_7 ACSA_2,Edge,20.5
14,7,ACSA,AM,EcM,3,14_7 ACSA_3,Edge,5.7
14,7,ACSA,AM,EcM,4,14_7 ACSA_4,Edge,27.9
14,7,ACSA,AM,EcM,5,14_7 ACSA_5,Edge,23.1
14,7,ACSA,AM,EcM,6,14_7 ACSA_6,Edge,17.4
14,7,ACSA,AM,EcM,7,14_7 ACSA_7,Edge,10.5
14,7,ACSA,AM,EcM,8,14_7 ACSA_8,Edge,13.7
14,7,ACSA,AM,EcM,10,14_7 ACSA_10,Edge,15.3
14,7,ACSA,AM,EcM,11,14_7 ACSA_11,Edge,25.5
14,7,ACSA,AM,EcM,12,14_7 ACSA_12,Center,29.4
14,7,ACSA,AM,EcM,13,14_7 ACSA_13,Center,24.3
14,7,ACSA,AM,EcM,14,14_7 ACSA_14,Center,23.6
14,7,ACSA,AM,EcM,16,14_7 ACSA_16,Edge,18.1
14,7,ACSA,AM,EcM,18,14_7 ACSA_18,Center,11.3
14,7,ACSA,AM,EcM,20,14_7 ACSA_20,Center,22
14,7,NYSY,AM,EcM,1,14_7 NYSY_1,Edge,28.4
14,7,NYSY,AM,EcM,2,14_7 NYSY_2,Center,25.1
14,7,NYSY,AM,EcM,3,14_7 NYSY_3,Center,29.6
14,7,NYSY,AM,EcM,4,14_7 NYSY_4,Center,31.6
14,7,NYSY,AM,EcM,5,14_7 NYSY_5,Edge,13.7
14,7,NYSY,AM,EcM,6,14_7 NYSY_6,Edge,28
14,7,NYSY,AM,EcM,7,14_7 NYSY_7,Center,29.5
14,7,NYSY,AM,EcM,8,14_7 NYSY_8,Edge,22.4
14,7,NYSY,AM,EcM,9,14_7 NYSY_9,Edge,24
14,7,NYSY,AM,EcM,13,14_7 NYSY_13,Center,16.6
14,7,NYSY,AM,EcM,14,14_7 NYSY_14,Edge,16.3
14,7,NYSY,AM,EcM,15,14_7 NYSY_15,Center,21.6
14,7,NYSY,AM,EcM,16,14_7 NYSY_16,Center,26.2
14,7,NYSY,AM,EcM,17,14_7 NYSY_17,Center,16.9
14,7,NYSY,AM,EcM,18,14_7 NYSY_18,Center,21.1
14,7,NYSY,AM,EcM,20,14_7 NYSY_20,Center,12.6
14,7,PRSE,AM,EcM,1,14_7 PRSE_1,Center,6.9
14,7,PRSE,AM,EcM,2,14_7 PRSE_2,Center,18.4
14,7,PRSE,AM,EcM,3,14_7 PRSE_3,Center,24.5
14,7,PRSE,AM,EcM,5,14_7 PRSE_5,Center,19.7
14,7,PRSE,AM,EcM,7,14_7 PRSE_7,Edge,26.7
14,7,PRSE,AM,EcM,8,14_7 PRSE_8,Center,24.2
14,7,PRSE,AM,EcM,9,14_7 PRSE_9,Edge,15.9
14,7,PRSE,AM,EcM,10,14_7 PRSE_10,Center,23.5
14,7,PRSE,AM,EcM,12,14_7 PRSE_12,Center,23
14,7,PRSE,AM,EcM,14,14_7 PRSE_14,Center,17
14,7,PRSE,AM,EcM,15,14_7 PRSE_15,Center,19.2
14,7,PRSE,AM,EcM,17,14_7 PRSE_17,Edge,25.9
14,7,PRSE,AM,EcM,18,14_7 PRSE_18,Center,8.9
14,7,PRSE,AM,EcM,19,14_7 PRSE_19,Center,19.9
14,7,PRSE,AM,EcM,20,14_7 PRSE_20,Center,23.3
14,7,BELE,EcM,EcM,3,14_7 BELE_3,Center,24.3
14,7,BELE,EcM,EcM,4,14_7 BELE_4,Edge,29
14,7,BELE,EcM,EcM,5,14_7 BELE_5,Center,16
14,7,BELE,EcM,EcM,6,14_7 BELE_6,Edge,21.7
14,7,BELE,EcM,EcM,7,14_7 BELE_7,Edge,28.3
14,7,BELE,EcM,EcM,10,14_7 BELE_10,Edge,14.4
14,7,BELE,EcM,EcM,11,14_7 BELE_11,Edge,31.7
14,7,BELE,EcM,EcM,12,14_7 BELE_12,Edge,21
14,7,BELE,EcM,EcM,15,14_7 BELE_15,Center,22.3
14,7,BELE,EcM,EcM,16,14_7 BELE_16,Edge,26.7
14,7,BELE,EcM,EcM,17,14_7 BELE_17,Center,25
14,7,BELE,EcM,EcM,18,14_7 BELE_18,Edge,33.2
14,7,BELE,EcM,EcM,19,14_7 BELE_19,Edge,17.5
14,7,BELE,EcM,EcM,20,14_7 BELE_20,Center,24.6
14,7,CACO,EcM,EcM,1,14_7 CACO_1,Center,20
14,7,CACO,EcM,EcM,2,14_7 CACO_2,Center,29.2
14,7,CACO,EcM,EcM,3,14_7 CACO_3,Edge,23
14,7,CACO,EcM,EcM,5,14_7 CACO_5,Center,25
14,7,CACO,EcM,EcM,6,14_7 CACO_6,Edge,23.1
14,7,CACO,EcM,EcM,7,14_7 CACO_7,Edge,26.7
14,7,CACO,EcM,EcM,8,14_7 CACO_8,Edge,17
14,7,CACO,EcM,EcM,11,14_7 CACO_11,Center,26.4
14,7,CACO,EcM,EcM,12,14_7 CACO_12,Edge,27.5
14,7,CACO,EcM,EcM,14,14_7 CACO_14,Center,33.7
14,7,CACO,EcM,EcM,15,14_7 CACO_15,Center,11.3
14,7,CACO,EcM,EcM,16,14_7 CACO_16,Edge,23.1
14,7,CACO,EcM,EcM,17,14_7 CACO_17,Center,12.2
14,7,CACO,EcM,EcM,18,14_7 CACO_18,Center,16.5
14,7,CACO,EcM,EcM,19,14_7 CACO_19,Edge,20
14,7,CACO,EcM,EcM,20,14_7 CACO_20,Edge,25.4
14,7,QURU,EcM,EcM,1,14_7 QURU_1,Edge,25.2
14,7,QURU,EcM,EcM,3,14_7 QURU_3,Edge,14.9
14,7,QURU,EcM,EcM,4,14_7 QURU_4,Edge,26.5
14,7,QURU,EcM,EcM,5,14_7 QURU_5,Center,15.5
14,7,QURU,EcM,EcM,7,14_7 QURU_7,Edge,25.2
14,7,QURU,EcM,EcM,9,14_7 QURU_9,Center,23.3
14,7,QURU,EcM,EcM,11,14_7 QURU_11,Edge,15.1
14,7,QURU,EcM,EcM,12,14_7 QURU_12,Center,18.5
14,7,QURU,EcM,EcM,13,14_7 QURU_13,Edge,16.2
14,7,QURU,EcM,EcM,14,14_7 QURU_14,Center,24.6
14,7,QURU,EcM,EcM,15,14_7 QURU_15,Center,21.1
14,7,QURU,EcM,EcM,17,14_7 QURU_17,Edge,28.1
14,7,QURU,EcM,EcM,19,14_7 QURU_19,Edge,13.3
14,7,QURU,EcM,EcM,20,14_7 QURU_20,Center,14.6
14,7,TIAM,EcM,EcM,1,14_7 TIAM_1,Edge,29.4
14,7,TIAM,EcM,EcM,2,14_7 TIAM_2,Edge,29.2
14,7,TIAM,EcM,EcM,3,14_7 TIAM_3,Edge,21.1
14,7,TIAM,EcM,EcM,4,14_7 TIAM_4,Edge,34.9
14,7,TIAM,EcM,EcM,5,14_7 TIAM_5,Edge,35.7
14,7,TIAM,EcM,EcM,6,14_7 TIAM_6,Edge,22.3
14,7,TIAM,EcM,EcM,7,14_7 TIAM_7,Edge,16.5
14,7,TIAM,EcM,EcM,8,14_7 TIAM_8,Center,22.6
14,7,TIAM,EcM,EcM,10,14_7 TIAM_10,Center,24.1
14,7,TIAM,EcM,EcM,11,14_7 TIAM_11,Center,23.3
14,7,TIAM,EcM,EcM,12,14_7 TIAM_12,Edge,20.2
14,7,TIAM,EcM,EcM,13,14_7 TIAM_13,Center,16.8
14,7,TIAM,EcM,EcM,14,14_7 TIAM_14,Edge,19.7
14,7,TIAM,EcM,EcM,15,14_7 TIAM_15,Center,26.1
14,7,TIAM,EcM,EcM,16,14_7 TIAM_16,Center,23.6
14,7,TIAM,EcM,EcM,18,14_7 TIAM_18,Edge,28.1
